customer_id,segment,segment_name,recency,frequency,monetary_gross,churned
15490,1,At Risk,238,2,217.6,1
15493,2,Potential Loyalists,57,7,3255.94,0
15494,2,Potential Loyalists,286,3,2480.82,0
15497,2,Potential Loyalists,120,10,8365.789999999999,0
15498,3,Champions,18,29,18549.99,0
15501,1,At Risk,212,2,402.5,1
15502,2,Potential Loyalists,78,13,6248.999999999999,0
15503,1,At Risk,170,2,267.1500000000001,1
15504,1,At Risk,328,4,359.77,0
15506,1,At Risk,189,3,1060.77,0
15512,1,At Risk,167,3,311.78000000000003,0
15513,3,Champions,7,32,19061.79,0
15514,3,Champions,33,15,5017.25,0
15518,3,Champions,23,16,3264.0600000000004,0
15519,1,At Risk,191,2,344.61,1
15521,3,Champions,20,15,5763.67,0
15523,2,Potential Loyalists,196,17,16947.980000000003,0
15525,1,At Risk,181,2,783.7099999999999,0
15527,3,Champions,27,24,4045.0499999999993,0
15529,0,Loyal Customers,18,8,3046.38,0
15530,1,At Risk,54,2,864.5,0
15532,2,Potential Loyalists,166,7,2535.57,0
15535,0,Loyal Customers,44,9,962.81,0
15538,2,Potential Loyalists,345,11,3358.4,1
15542,1,At Risk,320,4,918.45,1
15543,1,At Risk,96,2,242.84,1
15544,3,Champions,19,19,6375.19,0
15546,1,At Risk,414,3,1079.1,1
15547,3,Champions,2,21,7549.68,0
15549,2,Potential Loyalists,123,7,1594.7999999999995,0
15550,2,Potential Loyalists,109,11,1781.0700000000002,0
15551,2,Potential Loyalists,202,8,1274.0200000000004,0
15552,1,At Risk,25,2,252.52,1
15555,3,Champions,9,33,8958.54,0
15558,1,At Risk,447,2,214.13,1
15560,1,At Risk,205,2,153.51999999999998,1
15561,0,Loyal Customers,23,5,1399.5500000000002,0
15562,1,At Risk,159,3,673.3800000000001,1
15563,0,Loyal Customers,8,6,2202.1799999999994,0
15564,1,At Risk,271,2,70.74000000000001,1
15566,1,At Risk,200,2,227.87,1
15569,2,Potential Loyalists,140,6,2499.1400000000003,0
15570,3,Champions,14,23,7670.94,0
15571,2,Potential Loyalists,194,10,3401.2,0
15572,2,Potential Loyalists,56,6,2391.85,0
15573,1,At Risk,426,3,599.7299999999999,0
15574,2,Potential Loyalists,166,6,1406.6,0
15577,1,At Risk,113,3,168.75,0
15579,2,Potential Loyalists,121,6,1153.5,0
15580,2,Potential Loyalists,184,14,1381.1899999999998,1
15581,3,Champions,34,35,4732.68,0
15584,1,At Risk,207,2,552.3900000000001,0
15586,1,At Risk,399,4,1139.1,1
15587,1,At Risk,159,4,953.28,0
15589,1,At Risk,60,4,478.53,1
15590,2,Potential Loyalists,190,5,1496.6,1
15591,1,At Risk,390,3,217.9,1
15596,3,Champions,7,15,3113.1400000000003,0
15599,0,Loyal Customers,12,2,937.15,0
15600,2,Potential Loyalists,236,5,1199.31,1
15601,3,Champions,11,29,12932.15,0
15602,3,Champions,8,19,2475.59,0
15603,1,At Risk,441,2,40.0,0
15605,2,Potential Loyalists,60,8,1428.75,0
15606,3,Champions,30,14,4137.18,0
15607,2,Potential Loyalists,144,12,1708.97,1
15611,2,Potential Loyalists,64,21,1737.33,0
15614,2,Potential Loyalists,236,7,3147.36,1
15615,3,Champions,4,40,15713.29,0
15617,1,At Risk,204,3,828.5500000000001,1
15620,0,Loyal Customers,11,6,1264.19,0
15622,3,Champions,5,23,6745.049999999999,0
15623,2,Potential Loyalists,201,7,2136.0200000000004,0
15625,2,Potential Loyalists,43,7,2397.4700000000003,0
15626,1,At Risk,137,3,673.6,0
15627,1,At Risk,265,2,566.9000000000001,1
15628,2,Potential Loyalists,63,13,3473.03,0
15629,2,Potential Loyalists,258,4,2240.9,1
15630,0,Loyal Customers,8,3,691.91,0
15633,2,Potential Loyalists,317,18,4352.46,1
15636,1,At Risk,90,3,1026.52,0
15637,1,At Risk,221,4,574.2300000000001,0
15638,2,Potential Loyalists,109,9,2265.2,1
15639,1,At Risk,257,4,639.7599999999999,0
15640,3,Champions,34,25,17178.730000000003,0
15641,2,Potential Loyalists,68,11,4763.73,0
15645,1,At Risk,210,3,443.16,0
15646,0,Loyal Customers,50,5,867.01,0
15649,2,Potential Loyalists,144,4,2170.35,1
15650,1,At Risk,323,3,553.88,1
15651,1,At Risk,68,3,840.0799999999999,0
15652,2,Potential Loyalists,195,5,1082.6,0
15656,1,At Risk,28,2,306.86,0
15658,0,Loyal Customers,5,12,2415.9700000000003,0
15659,1,At Risk,194,2,226.04,0
15660,0,Loyal Customers,4,12,1951.15,0
15661,2,Potential Loyalists,125,8,1215.9499999999998,1
15662,1,At Risk,469,2,283.73,1
15664,1,At Risk,167,5,845.1,0
15665,2,Potential Loyalists,51,4,3249.33,0
15666,1,At Risk,280,2,632.94,1
15670,1,At Risk,104,3,325.20000000000005,1
15673,0,Loyal Customers,22,8,5319.5,0
15674,3,Champions,23,15,5546.58,0
15675,1,At Risk,88,2,263.35,0
15676,0,Loyal Customers,21,2,897.8,0
15677,1,At Risk,229,2,648.3999999999999,0
15678,1,At Risk,203,2,1541.19,0
15680,2,Potential Loyalists,174,10,3652.79,0
15681,2,Potential Loyalists,88,11,1909.22,0
15682,1,At Risk,407,3,318.24,1
15684,1,At Risk,355,6,173.95,1
15687,2,Potential Loyalists,76,5,1402.4499999999998,0
15689,1,At Risk,169,2,370.43,0
15691,1,At Risk,60,5,571.3,1
15694,3,Champions,11,21,6993.39,0
15695,2,Potential Loyalists,74,4,1131.04,1
15696,3,Champions,21,18,2808.01,0
15702,1,At Risk,284,2,140.39,1
15704,0,Loyal Customers,23,4,2463.19,0
15708,0,Loyal Customers,26,10,3082.78,0
15709,1,At Risk,91,2,327.85,1
15711,1,At Risk,364,2,420.25,1
15712,2,Potential Loyalists,95,9,2699.8500000000004,0
15713,1,At Risk,168,5,825.2399999999999,0
15714,1,At Risk,261,3,453.93,0
15715,1,At Risk,363,5,658.0200000000001,1
15716,0,Loyal Customers,9,10,2837.92,0
15717,0,Loyal Customers,42,5,607.0,1
15719,3,Champions,7,32,7606.77,0
15722,2,Potential Loyalists,98,10,3359.59,0
15723,1,At Risk,172,4,947.65,1
15724,0,Loyal Customers,9,5,310.85,1
15727,3,Champions,6,12,7517.42,0
15728,1,At Risk,187,2,544.6,1
15729,0,Loyal Customers,6,5,192.55,1
15730,0,Loyal Customers,12,5,1073.13,0
15732,0,Loyal Customers,20,12,1682.0699999999997,1
15734,0,Loyal Customers,8,3,1502.4999999999998,0
15736,1,At Risk,238,3,1815.7200000000005,1
15738,3,Champions,12,38,11173.59,0
15741,1,At Risk,266,2,208.62,1
15747,2,Potential Loyalists,183,7,1588.5700000000002,0
15748,1,At Risk,257,2,465.45,0
15749,3,Champions,43,4,44534.3,1
15750,2,Potential Loyalists,91,19,4944.280000000001,0
15751,2,Potential Loyalists,268,14,1380.44,1
15752,2,Potential Loyalists,57,5,2615.34,0
15754,2,Potential Loyalists,54,9,2670.84,0
15755,3,Champions,43,14,4249.6,0
15757,0,Loyal Customers,25,5,2487.3,0
15759,0,Loyal Customers,26,10,830.9300000000001,1
15764,2,Potential Loyalists,84,5,2344.04,0
15766,1,At Risk,252,3,516.0,0
15767,1,At Risk,449,2,0.0,1
15768,3,Champions,11,34,15458.41,0
15769,3,Champions,5,33,60341.32,0
15771,1,At Risk,412,3,1006.54,1
15774,2,Potential Loyalists,226,5,1057.89,0
15775,1,At Risk,53,2,150.5,1
15777,2,Potential Loyalists,49,9,1762.61,1
15779,1,At Risk,271,2,124.08,1
15780,1,At Risk,50,2,402.76,0
15782,1,At Risk,238,2,1399.36,0
15784,1,At Risk,275,2,848.33,1
15785,3,Champions,5,21,4971.360000000001,0
15786,2,Potential Loyalists,218,4,3582.62,0
15788,1,At Risk,308,2,221.83,1
15789,2,Potential Loyalists,166,7,1962.01,1
15791,0,Loyal Customers,12,7,3218.8899999999994,0
15792,1,At Risk,207,2,933.84,1
15793,2,Potential Loyalists,76,6,1740.6,0
15794,1,At Risk,544,2,777.0000000000001,1
15795,2,Potential Loyalists,238,7,1369.8599999999997,0
15796,3,Champions,8,16,3440.06,0
15797,0,Loyal Customers,22,4,2438.88,0
15798,1,At Risk,300,3,1535.37,1
15799,1,At Risk,142,2,860.3699999999999,0
15800,0,Loyal Customers,54,6,788.0,0
15803,1,At Risk,253,3,1513.84,0
15805,3,Champions,5,26,7164.530000000001,0
15807,1,At Risk,216,3,913.62,0
15808,3,Champions,114,24,18409.93,1
15809,0,Loyal Customers,12,6,1141.98,0
15810,2,Potential Loyalists,40,8,2461.1799999999994,0
15811,0,Loyal Customers,12,7,2873.1400000000003,0
15812,2,Potential Loyalists,62,10,4165.09,0
15814,1,At Risk,201,2,689.1099999999999,0
15816,1,At Risk,350,3,144.15,1
15817,2,Potential Loyalists,228,3,2766.4,1
15819,0,Loyal Customers,7,9,3206.4800000000005,0
15822,2,Potential Loyalists,167,7,1394.7899999999995,0
15823,2,Potential Loyalists,145,5,3867.17,1
15824,1,At Risk,261,2,890.94,1
15826,0,Loyal Customers,18,3,1663.9699999999998,0
15827,3,Champions,20,35,2869.67,0
15831,1,At Risk,132,2,309.94,0
15834,2,Potential Loyalists,85,6,2818.11,0
15835,1,At Risk,68,2,488.31,0
15838,3,Champions,26,24,46622.82,0
15841,0,Loyal Customers,26,8,2131.61,0
15842,1,At Risk,196,3,548.8,1
15845,0,Loyal Customers,18,8,2251.67,0
15847,1,At Risk,96,4,613.98,0
15850,1,At Risk,184,4,819.8699999999999,0
15852,0,Loyal Customers,5,2,199.76,0
15854,3,Champions,12,15,4193.55,0
15855,0,Loyal Customers,14,4,682.9900000000001,0
15856,3,Champions,11,36,24772.24,0
15858,2,Potential Loyalists,97,12,3337.74,0
15860,2,Potential Loyalists,40,12,1945.7600000000004,0
15861,2,Potential Loyalists,75,8,1950.61,0
15862,0,Loyal Customers,12,11,2581.27,0
15863,0,Loyal Customers,0,4,299.05999999999995,0
15864,1,At Risk,119,3,486.8599999999999,0
15865,0,Loyal Customers,21,3,1667.72,0
15867,3,Champions,4,28,6957.970000000001,0
15869,1,At Risk,85,3,323.66,1
15870,1,At Risk,204,3,508.52,0
15872,1,At Risk,186,2,434.75,0
15873,1,At Risk,300,5,313.92,1
15874,3,Champions,25,22,9041.679999999998,0
15876,1,At Risk,217,2,1449.14,1
15878,1,At Risk,369,2,330.77,1
15879,1,At Risk,212,4,1157.3,1
15880,1,At Risk,177,2,686.56,1
15881,2,Potential Loyalists,120,8,501.38999999999993,1
15882,0,Loyal Customers,6,10,1491.42,1
15884,1,At Risk,240,2,249.7,1
15885,2,Potential Loyalists,191,17,1572.4699999999998,0
15886,1,At Risk,224,3,871.78,0
15887,1,At Risk,214,3,1027.15,1
15888,1,At Risk,208,2,260.85,0
15889,2,Potential Loyalists,177,8,1649.28,0
15890,1,At Risk,202,5,535.65,1
15894,1,At Risk,61,2,418.99,1
15898,3,Champions,28,28,5206.67,0
15900,1,At Risk,221,4,549.2900000000001,0
15901,1,At Risk,259,3,321.49,0
15903,2,Potential Loyalists,35,10,4454.719999999999,0
15906,0,Loyal Customers,27,8,1671.11,0
15908,1,At Risk,298,2,764.57,1
15910,0,Loyal Customers,15,11,2000.23,0
15911,2,Potential Loyalists,431,8,1685.89,1
15912,0,Loyal Customers,41,8,951.5699999999998,0
15914,1,At Risk,186,2,205.99,1
15916,2,Potential Loyalists,54,12,2634.26,0
15917,1,At Risk,55,5,560.63,1
15918,1,At Risk,79,2,390.65,0
15920,1,At Risk,232,5,404.14,0
15921,1,At Risk,204,3,456.43,0
15922,1,At Risk,180,2,739.0,1
15932,0,Loyal Customers,22,6,1273.25,0
15934,1,At Risk,225,2,2190.66,1
15935,1,At Risk,47,2,108.04,1
15936,1,At Risk,187,2,282.79,1
15938,0,Loyal Customers,9,8,665.53,0
15939,3,Champions,4,10,7522.18,0
15940,1,At Risk,119,2,35.8,1
15941,1,At Risk,321,2,405.0,1
15943,1,At Risk,457,2,271.29,1
15944,2,Potential Loyalists,84,4,2164.24,1
15945,1,At Risk,173,4,827.2700000000001,1
15946,2,Potential Loyalists,310,3,2304.18,1
15950,2,Potential Loyalists,167,9,5844.02,0
15951,1,At Risk,93,2,680.12,0
15953,3,Champions,19,16,2836.31,0
15955,3,Champions,11,12,5687.719999999999,0
15956,1,At Risk,359,2,617.5999999999999,1
15957,1,At Risk,228,2,501.21,0
15958,1,At Risk,211,3,388.64,0
15959,1,At Risk,490,3,579.4900000000002,1
15960,1,At Risk,182,5,410.95,1
15965,2,Potential Loyalists,175,11,2323.6400000000003,0
15966,1,At Risk,252,2,426.53,1
15967,2,Potential Loyalists,126,12,2796.57,0
15969,1,At Risk,233,2,460.9500000000001,0
15970,1,At Risk,111,2,1017.3200000000002,1
15971,2,Potential Loyalists,50,12,2784.18,0
15972,2,Potential Loyalists,264,5,1810.27,1
15973,0,Loyal Customers,43,4,973.44,1
15974,0,Loyal Customers,19,4,1573.49,0
15976,0,Loyal Customers,28,5,1511.59,0
15978,2,Potential Loyalists,231,4,2180.64,0
15980,2,Potential Loyalists,62,7,4955.000000000001,0
15981,3,Champions,18,22,7576.49,0
15983,2,Potential Loyalists,168,7,3632.07,0
15984,3,Champions,41,26,6703.73,0
15985,2,Potential Loyalists,44,6,2472.44,0
15987,0,Loyal Customers,7,5,746.9300000000001,0
15988,1,At Risk,359,2,609.5600000000002,0
15989,1,At Risk,183,2,372.50999999999993,1
15990,2,Potential Loyalists,95,6,1619.31,0
15992,1,At Risk,204,2,854.61,0
15994,1,At Risk,219,4,775.11,0
15996,2,Potential Loyalists,71,4,1281.49,0
15998,3,Champions,70,17,7000.59,0
16001,1,At Risk,189,2,583.3899999999999,1
16003,2,Potential Loyalists,167,6,4059.46,0
16004,2,Potential Loyalists,282,5,2146.3900000000003,1
16005,2,Potential Loyalists,78,8,1998.0,0
16006,0,Loyal Customers,19,2,347.17,1
16007,0,Loyal Customers,23,4,1742.9500000000005,0
16008,3,Champions,12,13,5044.5,0
16010,2,Potential Loyalists,53,12,1724.06,1
16011,3,Champions,41,20,3506.8900000000003,0
16012,1,At Risk,209,2,1574.5,0
16013,3,Champions,0,63,32734.46,0
16014,1,At Risk,99,3,730.8199999999999,0
16016,0,Loyal Customers,4,9,1842.75,0
16017,1,At Risk,225,4,1341.95,0
16018,1,At Risk,204,2,289.23,0
16019,3,Champions,40,31,16169.11,0
16021,1,At Risk,203,2,532.25,1
16024,1,At Risk,219,2,232.96,0
16027,0,Loyal Customers,26,14,1630.41,0
16029,3,Champions,7,76,68817.81,0
16032,2,Potential Loyalists,264,6,1970.4500000000005,1
16033,3,Champions,8,25,5297.400000000001,0
16034,0,Loyal Customers,4,7,928.72,1
16036,2,Potential Loyalists,71,3,1986.65,0
16037,2,Potential Loyalists,77,7,1509.3400000000004,1
16039,1,At Risk,231,3,456.4,1
16040,2,Potential Loyalists,76,6,1525.7799999999995,0
16042,2,Potential Loyalists,140,7,1092.8,0
16043,0,Loyal Customers,19,7,1759.09,0
16045,2,Potential Loyalists,53,7,2955.4800000000005,0
16048,2,Potential Loyalists,181,5,1075.2299999999998,1
16049,1,At Risk,183,3,787.89,0
16050,1,At Risk,191,2,162.8,0
16053,2,Potential Loyalists,221,6,2122.89,0
16054,2,Potential Loyalists,226,6,1327.9800000000002,0
16057,0,Loyal Customers,7,12,2651.2700000000004,0
16059,2,Potential Loyalists,62,9,2405.61,0
16060,1,At Risk,208,3,541.95,1
16061,1,At Risk,77,3,89.65,1
16062,2,Potential Loyalists,49,6,2288.01,0
16065,2,Potential Loyalists,173,10,2382.62,1
16067,2,Potential Loyalists,370,6,3395.2899999999995,1
16071,1,At Risk,335,3,750.5600000000001,0
16072,2,Potential Loyalists,96,4,4328.89,1
16073,1,At Risk,99,2,122.4,1
16075,1,At Risk,310,3,736.9300000000001,1
16077,1,At Risk,382,2,2300.4,1
16078,1,At Risk,91,2,362.99000000000007,1
16080,1,At Risk,71,5,515.66,0
16081,2,Potential Loyalists,67,5,2221.41,0
16083,1,At Risk,168,3,1371.7800000000002,0
16085,2,Potential Loyalists,44,10,1670.7400000000002,0
16086,0,Loyal Customers,7,9,2330.6599999999994,0
16087,2,Potential Loyalists,197,5,1739.92,1
16088,1,At Risk,383,2,1437.43,1
16089,1,At Risk,194,2,271.44,1
16092,0,Loyal Customers,5,7,1363.8100000000002,0
16094,3,Champions,21,16,2869.4300000000003,0
16096,2,Potential Loyalists,72,4,1584.9700000000005,1
16098,2,Potential Loyalists,42,10,3452.7699999999995,0
16099,0,Loyal Customers,33,6,1159.6,0
16101,2,Potential Loyalists,242,4,1938.46,0
16103,3,Champions,34,23,5296.53,0
16104,2,Potential Loyalists,226,10,2476.25,0
16105,2,Potential Loyalists,56,5,2386.19,1
16108,2,Potential Loyalists,238,6,1393.4200000000003,0
16109,0,Loyal Customers,26,4,939.48,1
16110,1,At Risk,70,3,1175.72,0
16112,1,At Risk,141,2,136.14,0
16115,0,Loyal Customers,20,7,1418.07,0
16117,1,At Risk,210,3,422.19,0
16118,2,Potential Loyalists,201,5,4376.25,1
16119,2,Potential Loyalists,202,6,1297.45,0
16120,1,At Risk,230,2,1747.7700000000002,0
16121,0,Loyal Customers,23,5,897.8700000000001,0
16122,1,At Risk,140,4,566.76,0
16124,2,Potential Loyalists,124,6,1772.49,1
16125,2,Potential Loyalists,175,14,4587.65,1
16126,2,Potential Loyalists,104,12,9250.38,0
16128,2,Potential Loyalists,90,10,2309.13,0
16129,1,At Risk,215,3,1396.05,1
16130,1,At Risk,230,4,987.48,1
16131,3,Champions,15,11,8115.4,0
16132,1,At Risk,352,2,664.1999999999999,1
16133,3,Champions,4,46,14889.87,0
16134,2,Potential Loyalists,162,6,1810.78,0
16135,1,At Risk,70,2,819.4500000000002,1
16136,1,At Risk,85,3,396.72,0
16138,1,At Risk,176,4,910.35,1
16139,0,Loyal Customers,14,3,615.54,0
16140,1,At Risk,179,2,956.56,0
16143,3,Champions,20,14,4060.06,0
16145,3,Champions,27,18,4322.23,0
16146,0,Loyal Customers,11,3,871.3799999999999,0
16147,2,Potential Loyalists,208,6,2023.91,0
16148,1,At Risk,104,4,386.62,1
16150,2,Potential Loyalists,75,14,3307.05,0
16153,0,Loyal Customers,25,10,3711.17,0
16155,2,Potential Loyalists,189,6,796.9,1
16156,3,Champions,14,17,4156.71,0
16158,2,Potential Loyalists,330,10,628.3199999999999,1
16159,2,Potential Loyalists,89,5,1232.79,1
16161,3,Champions,6,45,9544.34,0
16163,3,Champions,33,14,2849.5799999999995,1
16166,1,At Risk,236,4,435.83,1
16167,2,Potential Loyalists,222,6,1386.12,1
16168,3,Champions,0,54,8100.68,0
16170,3,Champions,42,20,5609.530000000001,0
16172,0,Loyal Customers,49,4,943.72,0
16174,1,At Risk,299,4,1237.2,0
16175,0,Loyal Customers,12,5,1265.8300000000002,0
16176,2,Potential Loyalists,229,7,2052.69,1
16177,2,Potential Loyalists,242,11,1915.36,0
16180,3,Champions,18,10,8741.119999999999,0
16182,0,Loyal Customers,11,7,5871.0,0
16183,1,At Risk,202,3,739.1,0
16185,1,At Risk,40,2,450.31,0
16186,3,Champions,19,21,6066.380000000001,0
16187,0,Loyal Customers,11,7,2564.6400000000003,0
16188,0,Loyal Customers,34,4,671.5699999999999,0
16190,2,Potential Loyalists,202,7,2508.47,0
16191,3,Champions,70,30,13123.18,0
16193,1,At Risk,44,2,630.4300000000001,1
16197,2,Potential Loyalists,277,9,2016.7100000000005,1
16199,2,Potential Loyalists,200,7,942.75,1
16200,2,Potential Loyalists,190,11,4562.83,0
16202,2,Potential Loyalists,168,11,2501.99,1
16203,0,Loyal Customers,35,5,839.9399999999998,0
16204,1,At Risk,188,3,538.5300000000001,0
16205,1,At Risk,204,3,1069.23,0
16206,0,Loyal Customers,16,12,2341.26,0
16208,2,Potential Loyalists,97,9,3273.78,0
16209,2,Potential Loyalists,54,5,2190.11,0
16210,3,Champions,21,26,27976.42000000001,0
16211,1,At Risk,229,2,543.5699999999999,0
16212,2,Potential Loyalists,89,4,1101.52,0
16214,2,Potential Loyalists,60,3,1725.17,0
16217,1,At Risk,43,3,304.25,1
16218,3,Champions,14,15,3084.05,0
16221,2,Potential Loyalists,83,9,1684.5700000000002,0
16222,1,At Risk,126,2,1345.22,1
16223,1,At Risk,182,2,1102.35,1
16224,1,At Risk,48,3,864.45,0
16225,2,Potential Loyalists,85,15,2187.7,0
16226,0,Loyal Customers,11,5,672.1700000000001,1
16227,0,Loyal Customers,27,6,1027.22,1
16228,1,At Risk,182,4,890.8100000000001,1
16229,0,Loyal Customers,20,6,2215.46,0
16231,1,At Risk,187,4,1078.22,1
16232,0,Loyal Customers,23,7,2088.56,0
16233,2,Potential Loyalists,137,11,1755.5300000000004,0
16234,1,At Risk,281,4,333.18,1
16235,2,Potential Loyalists,103,8,1530.86,0
16239,1,At Risk,190,4,1078.0,0
16241,0,Loyal Customers,20,7,2552.35,0
16242,3,Champions,22,13,4264.09,0
16244,0,Loyal Customers,19,2,2579.38,1
16246,1,At Risk,267,2,827.2499999999999,1
16250,1,At Risk,69,3,791.3800000000001,1
16252,1,At Risk,174,2,295.09000000000003,1
16253,2,Potential Loyalists,63,6,5276.6900000000005,0
16254,1,At Risk,186,3,985.14,1
16255,2,Potential Loyalists,54,13,3348.56,0
16256,2,Potential Loyalists,65,4,1579.3699999999994,1
16258,3,Champions,27,12,7771.469999999999,0
16259,1,At Risk,218,3,361.94000000000005,1
16261,1,At Risk,54,3,567.5799999999999,0
16262,1,At Risk,168,3,755.1500000000002,1
16264,1,At Risk,246,2,837.5300000000001,1
16265,3,Champions,26,11,4163.31,0
16266,0,Loyal Customers,8,10,1267.9,0
16269,1,At Risk,236,2,717.57,1
16271,2,Potential Loyalists,166,5,2152.0,0
16273,1,At Risk,456,2,336.04,1
16275,0,Loyal Customers,4,3,2151.1100000000006,1
16276,1,At Risk,287,2,1818.79,0
16278,1,At Risk,285,4,551.46,0
16279,2,Potential Loyalists,141,7,4195.5,0
16281,1,At Risk,230,3,1361.96,0
16282,1,At Risk,147,3,1307.58,1
16283,0,Loyal Customers,16,6,3110.82,0
16286,1,At Risk,285,4,328.95,1
16287,1,At Risk,184,4,864.4800000000001,0
16289,1,At Risk,270,2,136.31,1
16290,2,Potential Loyalists,272,4,2069.3,1
16292,2,Potential Loyalists,183,7,951.51,0
16293,0,Loyal Customers,15,11,3538.7,0
16296,2,Potential Loyalists,434,6,1313.6699999999998,1
16298,1,At Risk,205,6,487.5,0
16299,1,At Risk,280,2,193.65,1
16300,1,At Risk,238,3,1392.4299999999998,1
16303,2,Potential Loyalists,141,6,3394.82,0
16306,0,Loyal Customers,21,10,1192.82,1
16307,1,At Risk,237,3,1194.9199999999998,1
16308,0,Loyal Customers,25,5,3520.0,0
16310,1,At Risk,222,2,460.08,1
16314,1,At Risk,197,3,1491.4,1
16315,1,At Risk,138,2,402.7099999999999,1
16316,3,Champions,14,14,4635.110000000001,0
16317,2,Potential Loyalists,105,4,1421.6200000000003,0
16320,0,Loyal Customers,21,6,5443.21,0
16321,1,At Risk,113,7,454.55000000000007,0
16323,0,Loyal Customers,4,2,353.66,1
16325,2,Potential Loyalists,42,14,3194.08,0
16326,0,Loyal Customers,22,13,2156.71,0
16327,3,Champions,7,18,9295.56,0
16329,2,Potential Loyalists,235,4,1703.0700000000002,1
16330,1,At Risk,232,4,382.42,0
16331,2,Potential Loyalists,240,6,2037.7,1
16332,1,At Risk,113,6,536.9899999999999,0
16333,3,Champions,0,16,13087.2,0
16335,2,Potential Loyalists,359,8,2774.0,1
16336,2,Potential Loyalists,228,4,3517.69,1
16340,1,At Risk,247,2,976.99,0
16341,0,Loyal Customers,4,6,2676.5699999999997,0
16344,1,At Risk,317,3,741.3199999999999,0
16347,2,Potential Loyalists,196,11,2621.76,0
16348,1,At Risk,48,3,782.1299999999999,0
16350,2,Potential Loyalists,141,9,1514.1200000000003,0
16351,2,Potential Loyalists,140,18,3330.03,1
16353,3,Champions,25,29,5479.029999999999,0
16354,1,At Risk,187,3,733.71,0
16355,1,At Risk,182,2,416.35,1
16356,0,Loyal Customers,5,7,415.87000000000006,1
16357,0,Loyal Customers,21,2,347.39,0
16359,0,Loyal Customers,22,15,1963.09,0
16362,1,At Risk,238,2,212.17,0
16365,2,Potential Loyalists,61,10,2256.1399999999994,0
16366,1,At Risk,390,3,1220.83,0
16367,1,At Risk,170,2,728.82,0
16369,0,Loyal Customers,4,5,1465.6,0
16372,1,At Risk,210,4,960.68,0
16373,1,At Risk,190,2,309.49,1
16374,2,Potential Loyalists,70,4,1448.8200000000002,0
16375,1,At Risk,278,2,104.0,1
16377,1,At Risk,75,2,1308.48,1
16378,1,At Risk,55,3,362.95,1
16381,1,At Risk,203,2,258.70000000000005,1
16382,1,At Risk,216,2,353.1,1
16383,2,Potential Loyalists,76,7,2607.24,0
16384,1,At Risk,71,3,1183.5499999999995,0
16385,1,At Risk,174,3,622.9499999999999,0
16386,1,At Risk,61,2,846.49,0
16387,2,Potential Loyalists,130,5,918.55,1
16389,0,Loyal Customers,13,2,670.17,0
16390,1,At Risk,344,3,467.50000000000006,1
16391,1,At Risk,208,4,1100.21,1
16392,1,At Risk,77,3,761.8,1
16393,3,Champions,23,16,3354.67,0
16394,1,At Risk,47,3,619.3000000000001,0
16395,2,Potential Loyalists,131,14,2500.66,0
16396,1,At Risk,281,3,137.8,1
16399,1,At Risk,43,2,409.86,0
16400,2,Potential Loyalists,203,8,2855.51,0
16401,3,Champions,18,25,4411.02,0
16402,1,At Risk,72,2,511.4,1
16403,1,At Risk,110,2,177.5,1
16405,1,At Risk,110,2,167.25,1
16406,1,At Risk,258,3,389.61000000000007,0
16407,0,Loyal Customers,2,9,1489.46,0
16409,2,Potential Loyalists,50,9,4483.719999999999,0
16411,1,At Risk,177,3,827.04,0
16412,1,At Risk,201,4,495.4,0
16414,1,At Risk,88,4,484.26,0
16415,1,At Risk,391,2,509.09,0
16416,2,Potential Loyalists,198,6,1921.48,0
16418,0,Loyal Customers,34,3,572.5800000000002,0
16419,2,Potential Loyalists,81,5,1032.12,0
16421,1,At Risk,184,3,526.27,1
16422,3,Champions,4,95,46358.43,0
16424,1,At Risk,145,2,309.5,0
16427,1,At Risk,71,2,241.06,1
16428,1,At Risk,221,3,660.28,1
16430,1,At Risk,189,5,802.0899999999999,0
16431,0,Loyal Customers,21,3,642.8100000000001,1
16434,0,Loyal Customers,0,9,1943.7100000000005,0
16435,1,At Risk,320,3,1011.57,1
16436,1,At Risk,476,4,329.34,1
16437,1,At Risk,189,2,301.24999999999994,1
16440,0,Loyal Customers,22,2,488.7600000000001,0
16441,2,Potential Loyalists,99,5,858.2799999999999,0
16442,0,Loyal Customers,35,4,719.71,0
16444,3,Champions,2,18,3241.99,0
16445,1,At Risk,194,3,372.22,0
16446,1,At Risk,13,2,2.9,0
16447,1,At Risk,398,2,516.13,0
16448,0,Loyal Customers,6,2,367.87,1
16450,1,At Risk,392,3,1193.81,0
16451,1,At Risk,369,3,746.18,0
16452,1,At Risk,438,2,332.17,1
16453,1,At Risk,338,2,251.71,1
16454,1,At Risk,239,4,24.05,0
16455,3,Champions,12,11,3676.97,0
16456,3,Champions,35,11,6281.15,0
16458,3,Champions,25,18,3372.0,0
16461,1,At Risk,398,2,1457.8000000000002,0
16465,1,At Risk,221,3,746.24,1
16466,0,Loyal Customers,16,11,2559.2,0
16467,2,Potential Loyalists,316,8,2869.16,1
16468,1,At Risk,278,2,712.62,0
16469,1,At Risk,54,3,455.36,0
16470,0,Loyal Customers,0,10,2041.87,0
16471,2,Potential Loyalists,82,6,1189.9800000000002,1
16472,1,At Risk,242,2,789.5999999999998,1
16473,1,At Risk,90,4,372.53,0
16476,1,At Risk,225,3,350.35,1
